verification_id,source_file,channel,review_status,predicted_count,corrected_count,count_error,event_tp,event_fp,event_fn,max_heatmap
Broadband_Data_2026.03.27_18.25.00_we_seg001,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_18.25.00.bin,we,model_verified,1,1,0,1,0,0,0.9971056580543518
Broadband_Data_2026.03.27_18.25.00_we_seg002,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_18.25.00.bin,we,model_verified,2,2,0,2,0,0,0.996698260307312
Broadband_Data_2026.03.27_18.25.00_we_seg003,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_18.25.00.bin,we,model_verified,6,6,0,6,0,0,0.9971297383308411
Broadband_Data_2026.03.27_18.25.00_we_seg004,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_18.25.00.bin,we,model_verified,2,2,0,2,0,0,0.9972941279411316
Broadband_Data_2026.03.27_18.25.00_we_seg005,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_18.25.00.bin,we,model_verified,1,1,0,1,0,0,0.9971029162406921
Broadband_Data_2026.03.27_18.25.00_we_seg006,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_18.25.00.bin,we,model_verified,1,1,0,1,0,0,0.9970169067382812
Broadband_Data_2026.03.27_18.25.00_we_seg007,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_18.25.00.bin,we,model_verified,1,1,0,1,0,0,0.9968696236610413
Broadband_Data_2026.03.27_18.25.00_we_seg008,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_18.25.00.bin,we,model_verified,3,3,0,3,0,0,0.9970357418060303
Broadband_Data_2026.03.27_18.25.00_we_seg009,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_18.25.00.bin,we,model_verified,2,2,0,2,0,0,0.9970446228981018
Broadband_Data_2026.03.27_18.25.00_we_seg010,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_18.25.00.bin,we,model_verified,2,2,0,2,0,0,0.997258186340332
Broadband_Data_2026.03.27_18.25.00_we_seg011,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_18.25.00.bin,we,model_verified,2,2,0,2,0,0,0.9972667694091797
Broadband_Data_2026.03.27_18.25.00_we_seg012,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_18.25.00.bin,we,model_verified,3,3,0,3,0,0,0.9971895813941956
Broadband_Data_2026.03.27_18.25.00_we_seg013,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_18.25.00.bin,we,model_verified,2,2,0,2,0,0,0.9971513152122498
Broadband_Data_2026.03.27_18.25.00_we_seg014,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_18.25.00.bin,we,model_verified,1,1,0,1,0,0,0.9969210624694824
Broadband_Data_2026.03.27_18.25.00_we_seg015,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_18.25.00.bin,we,model_verified,2,2,0,2,0,0,0.9966214895248413
Broadband_Data_2026.03.27_18.25.00_we_seg016,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_18.25.00.bin,we,model_verified,1,1,0,1,0,0,0.9971790313720703
Broadband_Data_2026.03.27_18.25.00_we_seg017,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_18.25.00.bin,we,model_verified,1,1,0,1,0,0,0.9973207116127014
Broadband_Data_2026.03.27_18.25.00_we_seg018,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_18.25.00.bin,we,model_verified,1,1,0,1,0,0,0.99732506275177
Broadband_Data_2026.03.27_18.25.00_we_seg019,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_18.25.00.bin,we,model_verified,2,2,0,2,0,0,0.9973590970039368
Broadband_Data_2026.03.27_18.25.00_we_seg020,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_18.25.00.bin,we,model_verified,1,1,0,1,0,0,0.9971215128898621
Broadband_Data_2026.03.27_18.25.00_we_seg021,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_18.25.00.bin,we,model_verified,1,1,0,1,0,0,0.9975207448005676
Broadband_Data_2026.03.27_18.25.00_we_seg022,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_18.25.00.bin,we,model_verified,1,1,0,1,0,0,0.9972392320632935
Broadband_Data_2026.03.27_18.25.00_we_seg023,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_18.25.00.bin,we,model_verified,2,2,0,2,0,0,0.9973747730255127
Broadband_Data_2026.03.27_18.25.00_we_seg024,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_18.25.00.bin,we,model_verified,2,2,0,2,0,0,0.9969791173934937
Broadband_Data_2026.03.27_18.25.00_we_seg025,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_18.25.00.bin,we,model_verified,2,2,0,2,0,0,0.9969231486320496
Broadband_Data_2026.03.27_18.25.00_we_seg026,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_18.25.00.bin,we,manual_corrected,3,2,1,2,1,0,0.9972192049026489
Broadband_Data_2026.03.27_18.25.00_we_seg027,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_18.25.00.bin,we,model_verified,1,1,0,1,0,0,0.997334361076355
Broadband_Data_2026.03.27_18.25.00_we_seg028,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_18.25.00.bin,we,model_verified,1,1,0,1,0,0,0.9970952272415161
Broadband_Data_2026.03.27_18.25.00_we_seg029,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_18.25.00.bin,we,model_verified,1,1,0,1,0,0,0.9972923398017883
